speaker_iso,target_iso,year,count
AUS,DEU,1957,4
AUS,EGY,1957,4
AUT,HUN,1957,4
CSK,GBR,1957,4
CSK,TWN,1957,4
CUB,FRA,1957,4
CUB,USA,1957,4
EGY,FRA,1957,4
ESP,URS,1957,4
FRA,DZA,1957,4
FRA,USA,1957,4
GBR,ISR,1957,4
GTM,ARE,1957,4
GTM,ISR,1957,4
HUN,CHN,1957,4
HUN,DZA,1957,4
IDN,DZA,1957,4
IDN,NLD,1957,4
IND,JPN,1957,4
IND,NZL,1957,4
IRN,DEU,1957,4
IRN,DZA,1957,4
ISR,EGY,1957,4
ITA,USA,1957,4
LBN,CAN,1957,4
LBN,EGY,1957,4
LKA,MNG,1957,4
MAR,FRA,1957,4
NPL,EGY,1957,4
NPL,PRK,1957,4
NZL,DEU,1957,4
NZL,EGY,1957,4
PAK,FRA,1957,4
PER,CHN,1957,4
PER,URS,1957,4
PER,USA,1957,4
PRY,BRA,1957,4
SAU,CAN,1957,4
SAU,OMN,1957,4
SAU,YEM,1957,4
SLV,USA,1957,4
TUR,SYR,1957,4
URY,USA,1957,4
USA,TUR,1957,4
YEM,OMN,1957,4
ALB,CHN,1957,3
ALB,DZA,1957,3
ALB,FRA,1957,3
ARG,GBR,1957,3
ARG,HUN,1957,3
ARG,USA,1957,3
AUS,CAN,1957,3
AUS,GHA,1957,3
AUS,ISR,1957,3
AUS,PSE,1957,3
BLR,CHN,1957,3
BLR,SYR,1957,3
BLR,ZAF,1957,3
CAN,GBR,1957,3
COL,DZA,1957,3
COL,URS,1957,3
COL,USA,1957,3
CUB,DEU,1957,3
CUB,DZA,1957,3
EGY,IRL,1957,3
EGY,LUX,1957,3
ESP,ARE,1957,3
ETH,ZAF,1957,3
GBR,HUN,1957,3
GRC,EGY,1957,3
GTM,USA,1957,3
HND,GTM,1957,3
HUN,GBR,1957,3
IDN,USA,1957,3
IND,PRK,1957,3
IRN,USA,1957,3
ISR,JOR,1957,3
ISR,SAU,1957,3
ISR,URS,1957,3
ITA,HUN,1957,3
LAO,USA,1957,3
LBN,CHN,1957,3
LBN,CYP,1957,3
LBN,FRA,1957,3
LBN,MAR,1957,3
LBN,TUN,1957,3
LBY,ARE,1957,3
LBY,FRA,1957,3
LBY,ISR,1957,3
LKA,CYP,1957,3
MEX,GBR,1957,3
MEX,PSE,1957,3
MYS,NZL,1957,3
NLD,DEU,1957,3
NPL,ISR,1957,3
NPL,ZAF,1957,3
NZL,CSK,1957,3
NZL,ISR,1957,3
PAK,PSE,1957,3
PAN,HUN,1957,3
PER,DEU,1957,3
PHL,GBR,1957,3
ROU,SYR,1957,3
ROU,URS,1957,3
RUS,ARE,1957,3
RUS,HUN,1957,3
RUS,IND,1957,3
RUS,JPN,1957,3
SDN,EGY,1957,3
SLV,URS,1957,3
SYR,CYP,1957,3
SYR,OMN,1957,3
SYR,PSE,1957,3
UKR,CHN,1957,3
UKR,DEU,1957,3
UKR,IRN,1957,3
UKR,RUS,1957,3
UKR,SYR,1957,3
URY,BRA,1957,3
URY,HUN,1957,3
USA,SYR,1957,3
YEM,CYP,1957,3
YEM,ISR,1957,3
YUG,CHN,1957,3
YUG,SYR,1957,3
ALB,HUN,1957,2
ALB,IRQ,1957,2
ALB,ISR,1957,2
ALB,MNG,1957,2
ALB,OMN,1957,2
ALB,TWN,1957,2
ALB,YEM,1957,2
ARG,EGY,1957,2
AUS,GBR,1957,2
AUS,NZL,1957,2
AUS,USA,1957,2
BEL,DEU,1957,2
BEL,GBR,1957,2
BEL,USA,1957,2
BGR,EGY,1957,2
BLR,JPN,1957,2
BLR,TUR,1957,2
BLR,TWN,1957,2
BOL,USA,1957,2
BRA,USA,1957,2
CAN,GHA,1957,2
CHL,USA,1957,2
COL,FRA,1957,2
CRI,GBR,1957,2
CRI,ISR,1957,2
CSK,MNG,1957,2
CSK,POL,1957,2
CUB,IND,1957,2
CUB,MAR,1957,2
CUB,TUN,1957,2
DOM,PAN,1957,2
ECU,HUN,1957,2
ESP,DEU,1957,2
ESP,ECU,1957,2
ESP,HUN,1957,2
ESP,TTO,1957,2
ESP,ZAF,1957,2
FRA,CHN,1957,2
FRA,GBR,1957,2
GBR,FRA,1957,2
GBR,JOR,1957,2
GBR,PRK,1957,2
GHA,GBR,1957,2
GHA,TTO,1957,2
GHA,USA,1957,2
GRC,GBR,1957,2
GTM,BLZ,1957,2
GTM,CRI,1957,2
GTM,ESP,1957,2
GTM,GHA,1957,2
HND,CRI,1957,2
HND,FRA,1957,2
HND,USA,1957,2
HUN,ARE,1957,2
HUN,AUT,1957,2
HUN,FRA,1957,2
HUN,OMN,1957,2
HUN,SYR,1957,2
HUN,TWN,1957,2
IDN,URS,1957,2
IND,ARE,1957,2
IND,BEL,1957,2
IND,CAN,1957,2
IND,NOR,1957,2
IND,SYR,1957,2
IRN,FRA,1957,2
IRN,GBR,1957,2
IRN,HUN,1957,2
IRN,PSE,1957,2
IRN,URS,1957,2
IRQ,DEU,1957,2
IRQ,EGY,1957,2
IRQ,FRA,1957,2
IRQ,GBR,1957,2
ITA,DEU,1957,2
ITA,DZA,1957,2
ITA,FRA,1957,2
ITA,MLI,1957,2
JOR,EGY,1957,2
LBN,BLR,1957,2
LBN,GHA,1957,2
LBN,RUS,1957,2
LBN,ZAF,1957,2
LBR,USA,1957,2
LBR,ZAF,1957,2
LKA,TWN,1957,2
MEX,URS,1957,2
MYS,IRL,1957,2
MYS,SGP,1957,2
NPL,IND,1957,2
NPL,PSE,1957,2
NPL,URS,1957,2
NZL,GHA,1957,2
NZL,USA,1957,2
PAK,ARE,1957,2
PAK,HUN,1957,2
PAN,EGY,1957,2
PHL,CHN,1957,2
PHL,CSK,1957,2
POL,IND,1957,2
POL,USA,1957,2
POL,ZAF,1957,2
ROU,ARE,1957,2
ROU,CHN,1957,2
ROU,DEU,1957,2
ROU,IRQ,1957,2
ROU,JOR,1957,2
ROU,JPN,1957,2
ROU,LBN,1957,2
RUS,CAN,1957,2
RUS,DDR,1957,2
RUS,IDN,1957,2
SAU,DDR,1957,2
SAU,TUR,1957,2
SDN,ZAF,1957,2
SLV,CSK,1957,2
SLV,DEU,1957,2
SLV,GBR,1957,2
SLV,PRK,1957,2
SYR,DEU,1957,2
SYR,IDN,1957,2
SYR,MAR,1957,2
SYR,TUN,1957,2
SYR,URS,1957,2
TUN,HUN,1957,2
TUR,ZAF,1957,2
UKR,ARG,1957,2
UKR,EGY,1957,2
UKR,TWN,1957,2
URY,ARG,1957,2
USA,ARE,1957,2
USA,CAN,1957,2
USA,CHN,1957,2
USA,DEU,1957,2
USA,GRC,1957,2
USA,HUN,1957,2
USA,PRK,1957,2
YEM,EGY,1957,2
YEM,IDN,1957,2
YEM,PSE,1957,2
YUG,DZA,1957,2
AFG,GBR,1957,1
ALB,CSK,1957,1
ALB,DEU,1957,1
ALB,JOR,1957,1
ALB,ROU,1957,1
ARG,CAN,1957,1
ARG,CHN,1957,1
ARG,GRC,1957,1
ARG,IDN,1957,1
ARG,MEX,1957,1
ARG,NLD,1957,1
ARG,NZL,1957,1
ARG,YUG,1957,1
AUS,ARE,1957,1
AUS,IRN,1957,1
AUS,IRQ,1957,1
AUS,JOR,1957,1
AUS,LBN,1957,1
AUS,RUS,1957,1
AUS,SYR,1957,1
AUS,THA,1957,1
AUT,DEU,1957,1
BEL,CAN,1957,1
BEL,IND,1957,1
BEL,RUS,1957,1
BGR,AUS,1957,1
BGR,CHN,1957,1
BGR,DEU,1957,1
BGR,FRA,1957,1
BGR,IDN,1957,1
BGR,JPN,1957,1
BGR,OMN,1957,1
BGR,ROU,1957,1
BGR,YEM,1957,1
BLR,BEL,1957,1
BLR,CSK,1957,1
BLR,DDR,1957,1
BLR,DNK,1957,1
BLR,DZA,1957,1
BLR,EGY,1957,1
BLR,HUN,1957,1
BLR,IRQ,1957,1
BLR,ISR,1957,1
BLR,JOR,1957,1
BLR,NLD,1957,1
BLR,NOR,1957,1
BLR,OMN,1957,1
BLR,RUS,1957,1
BLR,YEM,1957,1
BOL,PER,1957,1
CAN,DEU,1957,1
CAN,FRA,1957,1
CAN,HUN,1957,1
CAN,NOR,1957,1
CAN,PSE,1957,1
CAN,TUR,1957,1
CAN,ZAF,1957,1
CHL,GBR,1957,1
CHL,LBN,1957,1
CHN,USA,1957,1
CHN,ZAF,1957,1
COL,ESP,1957,1
COL,ITA,1957,1
COL,JPN,1957,1
COL,PRK,1957,1
CRI,CYP,1957,1
CRI,DZA,1957,1
CRI,EGY,1957,1
CRI,ESP,1957,1
CRI,FRA,1957,1
CRI,GHA,1957,1
CRI,ZAF,1957,1
CSK,EGY,1957,1
CSK,FRA,1957,1
CSK,HUN,1957,1
CSK,MYS,1957,1
CSK,OMN,1957,1
CSK,YEM,1957,1
CUB,CSK,1957,1
CUB,GBR,1957,1
CUB,GHA,1957,1
CUB,KHM,1957,1
CUB,LAO,1957,1
CUB,MMR,1957,1
CUB,PAK,1957,1
CUB,PAN,1957,1
CUB,PHL,1957,1
CUB,PRK,1957,1
CUB,SDN,1957,1
DOM,CHL,1957,1
DOM,CHN,1957,1
DOM,COL,1957,1
DOM,DEU,1957,1
DOM,DMA,1957,1
DOM,GBR,1957,1
DOM,GTM,1957,1
DOM,HTI,1957,1
DOM,HUN,1957,1
DOM,NIC,1957,1
DOM,SLV,1957,1
DOM,VEN,1957,1
ECU,CYP,1957,1
ECU,DDR,1957,1
ECU,DEU,1957,1
ECU,ESP,1957,1
ECU,GHA,1957,1
ECU,ITA,1957,1
ECU,LBN,1957,1
ECU,LUX,1957,1
EGY,CHN,1957,1
EGY,CSK,1957,1
EGY,DEU,1957,1
EGY,GBR,1957,1
EGY,OMN,1957,1
EGY,PRK,1957,1
EGY,SWE,1957,1
EGY,USA,1957,1
EGY,YEM,1957,1
ESP,BLR,1957,1
ESP,CHN,1957,1
ESP,CIV,1957,1
ESP,CRI,1957,1
ESP,DDR,1957,1
ESP,FRA,1957,1
ESP,GBR,1957,1
ESP,ISR,1957,1
ESP,LUX,1957,1
ESP,MAR,1957,1
ESP,MOZ,1957,1
ESP,OMN,1957,1
ESP,PRT,1957,1
ESP,PRY,1957,1
ESP,SAU,1957,1
ESP,SEN,1957,1
ESP,TUN,1957,1
ETH,DNK,1957,1
ETH,GBR,1957,1
FRA,CAN,1957,1
FRA,GHA,1957,1
FRA,LBN,1957,1
FRA,LUX,1957,1
GBR,CAN,1957,1
GBR,CHN,1957,1
GBR,CSK,1957,1
GBR,IRN,1957,1
GBR,IRQ,1957,1
GBR,LBN,1957,1
GBR,POL,1957,1
GBR,PSE,1957,1
GBR,ROU,1957,1
GHA,ZAF,1957,1
GRC,GHA,1957,1
GTM,EGY,1957,1
GTM,GBR,1957,1
GTM,HND,1957,1
GTM,HUN,1957,1
GTM,MEX,1957,1
GTM,OMN,1957,1
GTM,THA,1957,1
GTM,URY,1957,1
HND,ESP,1957,1
HND,SLV,1957,1
HUN,AUS,1957,1
HUN,CSK,1957,1
HUN,CYP,1957,1
HUN,IND,1957,1
HUN,ROU,1957,1
IDN,CHN,1957,1
IDN,GHA,1957,1
IDN,LBN,1957,1
IDN,NZL,1957,1
IND,CYP,1957,1
IND,DDR,1957,1
IND,DOM,1957,1
IND,GHA,1957,1
IND,GRC,1957,1
IND,IDN,1957,1
IND,IRL,1957,1
IND,JOR,1957,1
IND,KOR,1957,1
IND,LBN,1957,1
IND,LKA,1957,1
IND,MEX,1957,1
IND,MMR,1957,1
IND,NLD,1957,1
IND,NPL,1957,1
IND,PAK,1957,1
IND,POL,1957,1
IND,THA,1957,1
IRL,CYP,1957,1
IRL,DEU,1957,1
IRL,HUN,1957,1
IRL,URS,1957,1
IRL,USA,1957,1
IRN,ARE,1957,1
IRN,CHN,1957,1
IRN,GHA,1957,1
IRN,IRQ,1957,1
IRN,PAK,1957,1
IRN,TUR,1957,1
IRQ,GHA,1957,1
IRQ,HUN,1957,1
IRQ,SYR,1957,1
IRQ,ZAF,1957,1
ISR,CAN,1957,1
ISR,DEU,1957,1
ISR,IRL,1957,1
ISR,ITA,1957,1
ISR,NZL,1957,1
ITA,GBR,1957,1
ITA,SOM,1957,1
ITA,URS,1957,1
JOR,DEU,1957,1
JOR,IRL,1957,1
JOR,MAR,1957,1
JOR,OMN,1957,1
JOR,SAU,1957,1
JOR,TUN,1957,1
JOR,USA,1957,1
JOR,YEM,1957,1
JOR,ZAF,1957,1
JPN,CAN,1957,1
JPN,CSK,1957,1
JPN,DEU,1957,1
JPN,GHA,1957,1
JPN,HUN,1957,1
JPN,LBN,1957,1
JPN,NZL,1957,1
KHM,LBN,1957,1
LAO,FRA,1957,1
LAO,GBR,1957,1
LAO,GHA,1957,1
LAO,IND,1957,1
LAO,TKM,1957,1
LBN,AUS,1957,1
LBN,GBR,1957,1
LBN,IND,1957,1
LBN,IRN,1957,1
LBN,JPN,1957,1
LBN,LBY,1957,1
LBN,OMN,1957,1
LBY,GBR,1957,1
LBY,IDN,1957,1
LBY,LBN,1957,1
LBY,NLD,1957,1
LBY,OMN,1957,1
LBY,PSE,1957,1
LKA,CHN,1957,1
LKA,CSK,1957,1
LKA,DEU,1957,1
LKA,EGY,1957,1
LKA,FRA,1957,1
LKA,GHA,1957,1
LKA,IDN,1957,1
LKA,NLD,1957,1
LKA,PRK,1957,1
LKA,ZAF,1957,1
MEX,AUT,1957,1
MEX,CAN,1957,1
MEX,FRA,1957,1
MEX,GRC,1957,1
MEX,IDN,1957,1
MEX,IRN,1957,1
MEX,LBN,1957,1
MEX,MAR,1957,1
MEX,MMR,1957,1
MEX,PRK,1957,1
MEX,SYR,1957,1
MEX,TUN,1957,1
MMR,DDR,1957,1
MMR,DEU,1957,1
MYS,AUS,1957,1
MYS,CAN,1957,1
MYS,GBR,1957,1
MYS,IND,1957,1
MYS,TTO,1957,1
MYS,USA,1957,1
MYS,ZAF,1957,1
NLD,ISR,1957,1
NLD,PSE,1957,1
NLD,URS,1957,1
NLD,USA,1957,1
NPL,GBR,1957,1
NPL,GHA,1957,1
NPL,GRC,1957,1
NPL,IDN,1957,1
NPL,IRN,1957,1
NPL,TWN,1957,1
NZL,AUS,1957,1
NZL,CAN,1957,1
NZL,GBR,1957,1
PAK,CYP,1957,1
PAK,GBR,1957,1
PAK,IND,1957,1
PAK,TUR,1957,1
PAK,URS,1957,1
PAK,ZAF,1957,1
PAN,ARG,1957,1
PAN,CSK,1957,1
PAN,DEU,1957,1
PAN,DOM,1957,1
PAN,GHA,1957,1
PAN,NZL,1957,1
PAN,PRK,1957,1
PAN,TKM,1957,1
PAN,URS,1957,1
PAN,ZAF,1957,1
PER,CAN,1957,1
PER,CSK,1957,1
PER,EGY,1957,1
PER,HUN,1957,1
PER,NLD,1957,1
PER,NZL,1957,1
PER,PRK,1957,1
PER,ZAF,1957,1
PHL,DNK,1957,1
PHL,DZA,1957,1
PHL,EGY,1957,1
PHL,HUN,1957,1
PHL,IDN,1957,1
PHL,IRN,1957,1
PHL,IRQ,1957,1
PHL,LUX,1957,1
PHL,PRK,1957,1
PHL,THA,1957,1
PHL,ZAF,1957,1
POL,CHN,1957,1
POL,SYR,1957,1
POL,TWN,1957,1
POL,URS,1957,1
PRY,HUN,1957,1
PRY,USA,1957,1
ROU,ALB,1957,1
ROU,BGR,1957,1
ROU,EGY,1957,1
ROU,GRC,1957,1
ROU,POL,1957,1
ROU,TUR,1957,1
ROU,TWN,1957,1
ROU,YUG,1957,1
RUS,AFG,1957,1
RUS,AUS,1957,1
RUS,AUT,1957,1
RUS,BLR,1957,1
RUS,CHE,1957,1
RUS,FIN,1957,1
RUS,ITA,1957,1
RUS,LKA,1957,1
RUS,MMR,1957,1
RUS,YEM,1957,1
RUS,YUG,1957,1
RUS,ZAF,1957,1
SAU,BFA,1957,1
SAU,CHN,1957,1
SAU,CYP,1957,1
SAU,EGY,1957,1
SAU,GBR,1957,1
SAU,GRC,1957,1
SAU,IRL,1957,1
SAU,IRN,1957,1
SAU,JOR,1957,1
SAU,ZAF,1957,1
SDN,DZA,1957,1
SDN,HUN,1957,1
SDN,PSE,1957,1
SDN,USA,1957,1
SLV,CHN,1957,1
SLV,CRI,1957,1
SLV,EGY,1957,1
SLV,FRA,1957,1
SLV,GTM,1957,1
SLV,HND,1957,1
SLV,ISR,1957,1
SLV,LUX,1957,1
SLV,NIC,1957,1
SLV,TWN,1957,1
SYR,CSK,1957,1
SYR,GHA,1957,1
SYR,IRL,1957,1
SYR,LBN,1957,1
SYR,NLD,1957,1
SYR,PRK,1957,1
SYR,TUR,1957,1
SYR,YEM,1957,1
TUN,CHN,1957,1
TUN,CYP,1957,1
TUN,GHA,1957,1
TUN,PRK,1957,1
TUN,USA,1957,1
TUR,CYP,1957,1
TUR,GHA,1957,1
TUR,PRK,1957,1
TUR,URS,1957,1
UKR,ARE,1957,1
UKR,AUS,1957,1
UKR,BEL,1957,1
UKR,CUB,1957,1
UKR,ITA,1957,1
UKR,OMN,1957,1
URY,BOL,1957,1
URY,EGY,1957,1
URY,ISR,1957,1
URY,MEX,1957,1
URY,NLD,1957,1
URY,PAN,1957,1
URY,PRK,1957,1
URY,PRY,1957,1
URY,URS,1957,1
USA,DNK,1957,1
USA,EGY,1957,1
USA,GBR,1957,1
USA,IRN,1957,1
USA,LBY,1957,1
USA,NOR,1957,1
USA,RUS,1957,1
USA,ZAF,1957,1
VEN,BEL,1957,1
VEN,DEU,1957,1
VEN,HUN,1957,1
VEN,PAN,1957,1
VEN,USA,1957,1
YEM,GHA,1957,1
YEM,IRL,1957,1
YEM,NLD,1957,1
YEM,ZAF,1957,1
YUG,CYP,1957,1
YUG,DDR,1957,1
YUG,DEU,1957,1
YUG,FRA,1957,1
YUG,ROU,1957,1
YUG,URS,1957,1
YUG,USA,1957,1
YUG,ZAF,1957,1
RUS,USA,1958,242
RUS,GBR,1958,100
BGR,USA,1958,95
BLR,USA,1958,86
CSK,USA,1958,74
RUS,URS,1958,68
RUS,JOR,1958,63
RUS,LBN,1958,60
JOR,ARE,1958,55
UKR,USA,1958,55
HUN,USA,1958,53
IND,CHN,1958,44
SAU,ISR,1958,41
ALB,USA,1958,40
SAU,DZA,1958,34
YEM,ARE,1958,33
IDN,NLD,1958,32
SAU,FRA,1958,32
GHA,ZAF,1958,31
LBY,DZA,1958,31
ROU,USA,1958,30
RUS,CHN,1958,27
BGR,GBR,1958,26
BLR,DEU,1958,26
GRC,CYP,1958,25
BGR,LBN,1958,23
TUN,DZA,1958,23
UKR,URS,1958,23
YEM,DZA,1958,23
BGR,URS,1958,22
BLR,URS,1958,22
CSK,DEU,1958,22
BGR,CHN,1958,21
BGR,JOR,1958,21
CSK,GBR,1958,21
BLR,TWN,1958,20
GHA,DZA,1958,19
GBR,URS,1958,18
RUS,TWN,1958,18
UKR,CHN,1958,18
CSK,URS,1958,17
EGY,ARE,1958,17
POL,DEU,1958,17
ESP,USA,1958,16
IND,USA,1958,16
MAR,DZA,1958,16
BLR,GBR,1958,15
LBY,ARE,1958,15
ALB,URS,1958,14
SAU,PSE,1958,14
TUR,CYP,1958,14
CSK,LBN,1958,13
CSK,TWN,1958,13
GHA,FRA,1958,13
HUN,URS,1958,13
IND,ZAF,1958,13
MAR,FRA,1958,13
UKR,DEU,1958,13
UKR,TWN,1958,13
GBR,JOR,1958,12
HUN,IRQ,1958,12
IDN,ZAF,1958,12
IRQ,USA,1958,12
MMR,USA,1958,12
UKR,GBR,1958,12
ALB,TWN,1958,11
BLR,CHN,1958,11
GBR,ISL,1958,11
GBR,USA,1958,11
HUN,TWN,1958,11
IRQ,ARE,1958,11
IRQ,GBR,1958,11
RUS,DZA,1958,11
THA,KHM,1958,11
BGR,ARE,1958,10
BLR,JOR,1958,10
CHN,URS,1958,10
CSK,JOR,1958,10
GRC,TUR,1958,10
IRQ,JOR,1958,10
ISR,IRQ,1958,10
LKA,USA,1958,10
SAU,GBR,1958,10
SDN,JOR,1958,10
SDN,LBN,1958,10
SDN,ZAF,1958,10
CSK,ARE,1958,9
EGY,DZA,1958,9
HUN,ARE,1958,9
IRQ,LBN,1958,9
KHM,CHN,1958,9
LBY,FRA,1958,9
RUS,ARE,1958,9
TUN,FRA,1958,9
UKR,LBN,1958,9
ALB,GBR,1958,8
AUS,HUN,1958,8
AUS,URS,1958,8
AUS,USA,1958,8
BLR,FRA,1958,8
ESP,URS,1958,8
ETH,ZAF,1958,8
IND,CYP,1958,8
ISL,GBR,1958,8
ISR,ARE,1958,8
ISR,USA,1958,8
NLD,IDN,1958,8
POL,CHN,1958,8
SDN,DZA,1958,8
ALB,ITA,1958,7
CAN,URS,1958,7
CHN,HUN,1958,7
CUB,HUN,1958,7
ECU,USA,1958,7
HUN,AUT,1958,7
HUN,CHN,1958,7
HUN,LBN,1958,7
IDN,DEU,1958,7
IDN,URS,1958,7
IND,GBR,1958,7
IND,LBN,1958,7
IND,PRK,1958,7
IRL,USA,1958,7
IRN,USA,1958,7
IRQ,ISR,1958,7
JOR,LBN,1958,7
LAO,KHM,1958,7
LBY,GBR,1958,7
MYS,ZAF,1958,7
PAN,USA,1958,7
PER,USA,1958,7
SAU,ARE,1958,7
SDN,ARE,1958,7
USA,URS,1958,7
YEM,ISR,1958,7
YEM,PSE,1958,7
BGR,TWN,1958,6
BLR,LBN,1958,6
CHN,USA,1958,6
GRC,GBR,1958,6
GRC,ZAF,1958,6
HUN,JOR,1958,6
IDN,USA,1958,6
IND,DZA,1958,6
IND,JPN,1958,6
ISL,DEU,1958,6
JOR,SYR,1958,6
KHM,USA,1958,6
MAR,CHN,1958,6
MAR,ESP,1958,6
MYS,ARE,1958,6
NPL,TWN,1958,6
NZL,ZAF,1958,6
PAK,DEU,1958,6
PAK,URS,1958,6
PAK,USA,1958,6
POL,URS,1958,6
POL,USA,1958,6
SAU,ISL,1958,6
SDN,USA,1958,6
TUR,GRC,1958,6
UKR,JOR,1958,6
ALB,JOR,1958,5
ALB,LBN,1958,5
AUS,CHN,1958,5
BEL,CHN,1958,5
BEL,ISL,1958,5
BOL,URS,1958,5
CAN,USA,1958,5
CHN,JPN,1958,5
DNK,USA,1958,5
DOM,CHN,1958,5
ESP,PHL,1958,5
FRA,URS,1958,5
GBR,CYP,1958,5
GBR,DEU,1958,5
GHA,CHN,1958,5
HUN,DEU,1958,5
IND,EGY,1958,5
IND,FRA,1958,5
IND,KHM,1958,5
IRQ,DZA,1958,5
JOR,DZA,1958,5
KHM,TWN,1958,5
LKA,TWN,1958,5
MMR,CHN,1958,5
MMR,TWN,1958,5
MMR,URS,1958,5
MYS,URS,1958,5
PAK,PSE,1958,5
ROU,CHN,1958,5
ROU,GBR,1958,5
ROU,TWN,1958,5
RUS,ISR,1958,5
SAU,TUN,1958,5
SAU,USA,1958,5
THA,URS,1958,5
UKR,ARE,1958,5
YEM,FRA,1958,5
YEM,JOR,1958,5
YEM,LBN,1958,5
AFG,DZA,1958,4
COL,USA,1958,4
CUB,USA,1958,4
EGY,PSE,1958,4
FRA,JOR,1958,4
GBR,TUR,1958,4
GRC,DZA,1958,4
GRC,FRA,1958,4
HUN,GBR,1958,4
HUN,ZAF,1958,4
IDN,DZA,1958,4
IND,IDN,1958,4
IRN,DEU,1958,4
IRQ,EGY,1958,4
ISL,ZAF,1958,4
JOR,GBR,1958,4
JOR,PSE,1958,4
JPN,USA,1958,4
LBY,MAR,1958,4
LBY,PSE,1958,4
LBY,TUN,1958,4
MEX,GBR,1958,4
MEX,USA,1958,4
NOR,USA,1958,4
PAK,FRA,1958,4
PAK,GBR,1958,4
PAK,ZAF,1958,4
PER,BRA,1958,4
PHL,TUN,1958,4
PRT,URS,1958,4
PRT,ZAF,1958,4
RUS,FRA,1958,4
RUS,IDN,1958,4
SAU,MAR,1958,4
SDN,CHN,1958,4
THA,HUN,1958,4
USA,LBN,1958,4
AUS,GBR,1958,3
BEL,URS,1958,3
BEL,USA,1958,3
BOL,ZAF,1958,3
BRA,USA,1958,3
CAN,CHN,1958,3
CHL,DEU,1958,3
CSK,FRA,1958,3
CUB,PHL,1958,3
CUB,URS,1958,3
DOM,USA,1958,3
EGY,CHN,1958,3
EGY,FRA,1958,3
EGY,LBN,1958,3
EGY,ZAF,1958,3
ESP,ISR,1958,3
ESP,PSE,1958,3
ESP,ZAF,1958,3
ETH,USA,1958,3
FRA,LBN,1958,3
FRA,USA,1958,3
GBR,GRC,1958,3
GBR,LBN,1958,3
GHA,GBR,1958,3
GRC,ARE,1958,3
GRC,YUG,1958,3
GTM,USA,1958,3
IDN,CAN,1958,3
IDN,CHN,1958,3
IDN,FRA,1958,3
IDN,TWN,1958,3
IND,ARE,1958,3
IND,GHA,1958,3
IND,GIN,1958,3
IND,TTO,1958,3
IND,TWN,1958,3
IRL,AUT,1958,3
IRN,GBR,1958,3
JPN,GBR,1958,3
JPN,URS,1958,3
LBR,DEU,1958,3
LBY,JOR,1958,3
LKA,ZAF,1958,3
MEX,BLZ,1958,3
MEX,CHN,1958,3
MYS,DZA,1958,3
MYS,HUN,1958,3
NOR,CHN,1958,3
NPL,DEU,1958,3
NZL,ARE,1958,3
NZL,USA,1958,3
PAK,ARE,1958,3
PAK,DZA,1958,3
PAK,IND,1958,3
PER,DEU,1958,3
PHL,CHN,1958,3
PHL,DZA,1958,3
ROU,IDN,1958,3
ROU,JOR,1958,3
ROU,LBN,1958,3
ROU,URS,1958,3
RUS,KOR,1958,3
SAU,IND,1958,3
TUN,CHN,1958,3
TUR,GBR,1958,3
USA,PRK,1958,3
YEM,GBR,1958,3
YEM,SAU,1958,3
YEM,SYR,1958,3
YEM,TUN,1958,3
YUG,CHN,1958,3
YUG,JOR,1958,3
YUG,LBN,1958,3
AFG,CYP,1958,2
ALB,ARE,1958,2
ALB,CHN,1958,2
ALB,DEU,1958,2
ALB,DZA,1958,2
ARG,USA,1958,2
AUS,ZAF,1958,2
BEL,DEU,1958,2
BEL,GBR,1958,2
BGR,EGY,1958,2
BLR,CSK,1958,2
BLR,POL,1958,2
BLR,YUG,1958,2
BOL,IDN,1958,2
BRA,ZAF,1958,2
CAN,AUS,1958,2
CHN,AUT,1958,2
CHN,ZAF,1958,2
CSK,DZA,1958,2
CUB,LBN,1958,2
DNK,CHN,1958,2
DNK,ISL,1958,2
DOM,LUX,1958,2
ECU,LBN,1958,2
EGY,CYP,1958,2
EGY,JOR,1958,2
EGY,OMN,1958,2
EGY,USA,1958,2
ESP,ARE,1958,2
ESP,ARG,1958,2
ESP,BRA,1958,2
ESP,CHN,1958,2
ESP,CSK,1958,2
ESP,DEU,1958,2
ESP,GBR,1958,2
ESP,HUN,1958,2
ESP,IDN,1958,2
ESP,ISL,1958,2
ESP,PRK,1958,2
ESP,PRT,1958,2
ETH,LBN,1958,2
ETH,TTO,1958,2
FRA,DEU,1958,2
FRA,GBR,1958,2
GBR,ARE,1958,2
GBR,SDN,1958,2
GHA,TUN,1958,2
GHA,TWN,1958,2
GHA,USA,1958,2
HUN,CSK,1958,2
HUN,PHL,1958,2
HUN,PRK,1958,2
IDN,AUS,1958,2
IDN,IRL,1958,2
IDN,IRQ,1958,2
IND,NLD,1958,2
IND,PAK,1958,2
IND,PRT,1958,2
IND,URS,1958,2
IRN,AFG,1958,2
IRN,CYP,1958,2
IRN,DZA,1958,2
IRN,TUR,1958,2
IRQ,CYP,1958,2
IRQ,PSE,1958,2
ISL,CYP,1958,2
ISL,DZA,1958,2
ISL,URS,1958,2
ISR,LBN,1958,2
ISR,URS,1958,2
ISR,ZAF,1958,2
ITA,USA,1958,2
JOR,CYP,1958,2
JOR,EGY,1958,2
JPN,ARE,1958,2
JPN,HUN,1958,2
JPN,LBN,1958,2
LBR,DDR,1958,2
LBY,CHN,1958,2
LBY,DEU,1958,2
LBY,LBN,1958,2
